-1.571	21.489	-7.653	-0.114	0	0	0	0	0
-1.571	21.638	-7.576	-0.115	0	0	0	0	0
-1.571	21.788	-7.498	-0.116	0	0	0	0	0
-1.571	21.937	-7.42	-0.116	0	0	0	0	0
-1.571	22.086	-7.342	-0.117	0	0	0	0	0
-1.571	22.235	-7.264	-0.118	0	0	0	0	0
-1.571	22.384	-7.186	-0.118	0	0	0	0	0
-1.571	22.533	-7.108	-0.119	0	0	0	0	0
-1.571	22.682	-7.031	-0.119	0	0	0	0	0
-1.571	22.831	-6.953	-0.12	0	0	0	0	0
-1.571	22.98	-6.875	-0.121	0	0	0	0	0
-1.571	23.129	-6.797	-0.121	0	0	0	0	0
-1.571	23.278	-6.719	-0.122	0	0	0	0	0
-1.571	23.427	-6.641	-0.122	0	0	0	0	0
-1.571	23.576	-6.564	-0.123	0	0	0	0	0
-1.571	23.726	-6.486	-0.123	0	0	0	0	0
-1.571	23.875	-6.408	-0.124	0	0	0	0	0
-1.571	24.024	-6.33	-0.124	0	0	0	0	0
-1.571	24.173	-6.252	-0.125	0	0	0	0	0
-1.571	24.322	-6.174	-0.125	0	0	0	0	0
-1.571	24.471	-6.096	-0.126	0	0	0	0	0
-1.571	24.62	-6.019	-0.126	0	0	0	0	0
-1.571	24.769	-5.941	-0.127	0	0	0	0	0
-1.571	24.918	-5.863	-0.127	0	0	0	0	0
-1.571	25.067	-5.785	-0.128	0	0	0	0	0
-1.571	25.216	-5.707	-0.128	0	0	0	0	0
-1.571	25.365	-5.629	-0.129	0	0	0	0	0
-1.571	25.514	-5.551	-0.129	0	0	0	0	0
-1.571	25.664	-5.474	-0.13	0	0	0	0	0
-1.571	25.813	-5.396	-0.13	0	0	0	0	0
-1.571	25.962	-5.318	-0.13	0	0	0	0	0
-1.571	26.111	-5.24	-0.131	0	0	0	0	0
-1.571	26.26	-5.162	-0.131	0	0	0	0	0
-1.571	26.409	-5.084	-0.132	0	0	0	0	0
-1.571	26.558	-5.007	-0.132	0	0	0	0	0
-1.571	26.707	-4.929	-0.132	0	0	0	0	0
-1.571	26.856	-4.851	-0.133	0	0	0	0	0
-1.571	27.005	-4.773	-0.133	0	0	0	0	0
-1.571	27.154	-4.695	-0.134	0	0	0	0	0
-1.571	27.303	-4.617	-0.134	0	0	0	0	0
-1.571	27.452	-4.539	-0.134	0	0	0	0	0
-1.571	27.602	-4.462	-0.135	0	0	0	0	0
-1.571	27.751	-4.384	-0.135	0	0	0	0	0
-1.571	27.9	-4.306	-0.135	0	0	0	0	0
-1.571	28.049	-4.228	-0.136	0	0	0	0	0
-1.571	28.198	-4.15	-0.136	0	0	0	0	0
-1.571	28.347	-4.072	-0.136	0	0	0	0	0
-1.571	28.496	-3.994	-0.137	0	0	0	0	0
-1.571	28.645	-3.917	-0.137	0	0	0	0	0
-1.571	28.794	-3.839	-0.137	0	0	0	0	0
-1.571	28.943	-3.761	-0.138	0	0	0	0	0
-1.571	29.092	-3.683	-0.138	0	0	0	0	0
-1.571	29.241	-3.605	-0.138	0	0	0	0	0
-1.571	29.391	-3.527	-0.139	0	0	0	0	0
-1.571	29.54	-3.449	-0.139	0	0	0	0	0
-1.571	29.689	-3.372	-0.139	0	0	0	0	0
-0	29.838	-3.421	-0.154	1	0	0	0	0
-0	29.987	-3.59	-0.168	1	0	0	0	0
-0	30.136	-3.884	-0.185	1	0	0	0	0
-0	30.285	-4.295	-0.205	1	0	0	0	0
-0	30.434	-4.829	-0.231	1	0	0	0	0
-0	30.583	-5.485	-0.263	1	0	0	0	0
-0	30.732	-6.255	-0.3	1	0	0	0	0
-0	30.881	-7.152	-0.348	1	0	0	0	0
-0	31.03	-8.168	-0.403	1	0	0	0	0
-0	31.179	-9.294	-0.465	1	0	0	0	0
-0	31.329	-10.531	-0.535	1	0	0	0	0
-0	31.478	-11.877	-0.615	1	0	0	0	0
-0	31.627	-13.345	-0.708	1	0	0	0	0
-0	31.776	-14.919	-0.804	1	0	0	0	0
-0	31.925	-16.48	-0.848	0	0	0	0	0
-0	32.074	-18.027	-0.888	0	0	0	0	0
-0	32.223	-19.559	-0.922	0	0	0	0	0
-0	32.372	-21.077	-0.953	0	0	0	0	0
-0	32.521	-22.581	-0.981	0	0	0	0	0
-0	32.67	-24.071	-1.004	0	0	0	0	0
-0	32.819	-25.548	-1.025	0	0	0	0	0
-0	32.968	-27.012	-1.043	0	0	0	0	0
-0	33.117	-28.462	-1.058	0	0	0	0	0
-0	33.267	-29.899	-1.072	0	0	0	0	0
-0	33.416	-31.322	-1.082	0	0	0	0	0
-0	33.565	-32.733	-1.092	0	0	0	0	0
-0	33.714	-34.131	-1.099	0	0	0	0	0
-0	33.863	-35.515	-1.105	0	0	0	0	0
-0	34.012	-36.888	-1.11	0	0	0	0	0
-0	34.161	-38.248	-1.114	0	0	0	0	0
-0	34.31	-39.595	-1.116	0	0	0	0	0
-0	34.459	-40.93	-1.117	0	0	0	0	0
-0	34.608	-42.252	-1.117	0	0	0	0	0
-0	34.757	-43.562	-1.117	0	0	0	0	0
-0	34.906	-44.86	-1.116	0	0	0	0	0
-0	35.055	-46.146	-1.115	0	0	0	0	0
-0	35.205	-47.421	-1.112	0	0	0	0	0
-0	35.354	-48.683	-1.109	0	0	0	0	0
-0	35.503	-49.934	-1.106	0	0	0	0	0
-0	35.652	-51.173	-1.102	0	0	0	0	0
-0	35.801	-52.4	-1.098	0	0	0	0	0
-0	35.95	-53.617	-1.093	0	0	0	0	0
-0	36.099	-54.822	-1.089	0	0	0	0	0
-0	36.248	-56.017	-1.084	0	0	0	0	0
-0	36.397	-57.201	-1.079	0	0	0	0	0
-0	36.546	-58.374	-1.073	0	0	0	0	0
-0	36.695	-59.535	-1.067	0	0	0	0	0
-0	36.844	-60.687	-1.061	0	0	0	0	0
-0	36.994	-61.826	-1.054	0	0	0	0	0
-0	37.143	-62.955	-1.048	0	0	1	0	0
-0	37.292	-64.073	-1.041	0	0	1	0	0
-0	37.441	-65.181	-1.035	0	0	1	0	0
-0	37.59	-66.279	-1.028	0	0	1	0	0
-0	37.739	-67.367	-1.022	0	0	1	0	0
-0	37.888	-68.445	-1.016	0	0	1	0	0
-0	38.037	-69.513	-1.009	0	0	1	0	0
-0	38.186	-70.571	-1.002	0	0	1	0	0
-0	38.335	-71.62	-0.995	0	0	1	0	0
-0	38.484	-72.658	-0.988	0	0	1	0	0
-0	38.633	-73.687	-0.98	0	0	1	0	0
-0	38.782	-74.706	-0.973	0	0	1	0	0
-0	38.932	-75.716	-0.966	0	0	1	0	0
-0	39.081	-76.716	-0.959	0	0	1	0	0
-0	39.23	-77.707	-0.951	0	0	1	0	0
-0	39.379	-78.689	-0.945	0	0	1	0	0
0.114	39.41	-79.638	-0.864	1	0	1	0	0
0.246	39.314	-80.535	-0.765	1	0	1	0	0
0.366	39.111	-81.376	-0.67	1	0	1	0	0
0.49	38.806	-82.151	-0.57	1	0	1	0	0
0.49	38.505	-82.917	-0.568	0	0	1	0	0
0.49	18.086	-89.666	0.194	0	0	0	0	0
0.49	17.179	-89.644	0.192	0	0	0	0	0
0.49	16.277	-89.616	0.189	0	0	0	0	0
0.49	15.378	-89.58	0.187	0	0	0	0	0
0.49	14.482	-89.538	0.185	0	0	0	0	0
0.49	13.591	-89.488	0.183	0	0	0	0	0
0.49	12.703	-89.432	0.181	0	0	0	0	0
0.49	11.819	-89.368	0.179	0	0	0	0	0
0.49	10.939	-89.297	0.177	0	0	0	0	0
0.49	10.063	-89.22	0.176	0	0	0	0	0
0.49	9.19	-89.135	0.174	0	0	0	0	0
0.629	8.224	-88.973	0.25	1	0	0	0	0
0.77	7.164	-88.736	0.322	1	0	0	0	0
0.915	6.007	-88.417	0.396	1	0	0	0	0
1.042	4.758	-88.024	0.46	1	0	0	0	0
1.158	3.419	-87.557	0.519	1	0	0	0	0
1.272	1.979	-87.006	0.583	1	0	0	0	0
1.36	0.45	-86.383	0.631	1	0	0	0	0
1.441	-1.173	-85.683	0.678	1	0	0	0	0
1.508	-2.883	-84.91	0.714	1	0	0	0	0
1.568	-4.686	-84.063	0.746	1	0	0	0	0
1.618	-6.574	-83.144	0.767	1	0	0	0	0
1.664	-8.553	-82.151	0.782	1	0	0	0	0
1.664	-10.518	-81.16	0.731	0	0	0	0	0
1.664	-12.471	-80.17	0.678	0	0	0	0	0
1.664	-14.411	-79.181	0.626	0	0	0	0	0
1.664	-16.337	-78.193	0.573	0	0	0	0	0
1.664	-18.25	-77.206	0.52	0	0	0	0	0
1.664	-20.15	-76.221	0.467	0	0	0	0	0
1.664	-22.037	-75.237	0.414	0	0	0	0	0
